	FN8Dad.Nasal.TP2	FN8Dad.Nasal.TP3	FN8Dad.Nasal.TP1	FN6Child.3.nasal.TP1	FN6Child.3.nasal.TP2	FN3Mom.Nasal.T2	FN8Child.1.Nasal.TP2	FN8Child.1.Nasal.TP3	FN8Mom.Nasal.TP1	FN3Mom.Nasal.TP3	FN8Mom.Nasal.TP3	FN4Dad.Nasal.TP2	FN4Dad.Nasal.TP3	FN4Dad.Nasal.TP1	FN1Child.2.Nasal.TP2	FN1Child.2.Nasal.TP1	FN4Child.1.Nasal.TP1	FN3Child.1.Nasal.TP2	FN9Dad.Nasal.TP1	FN9Dad.Nasal.TP3	FN9Dad.Nasal.TP2	FN3Dad.Nasal.TP3	FN3Dad.Nasal.TP2	FN3Dad.Nasal.TP1	FN7Child.3.Nasal.TP3	FN7Dad.Nasal.TP1	FN6Mom.Nasal.TP2	FN6Child.1.Nasal.TP2	FN1Child.2.Nasal.TP3	FN6Child.1.Nasal.TP1	FN3Child.1.Nasal.TP3	FN3Child.2.Nasal.TP2	FN8Child.1.Nasal.TP1	FN3Child.2.Nasal.TP3	FN4Child.2.Nasal.TP3	FN4Child.2.Nasal.TP2	FN4Child.2.Nasal.TP1	FN4Mom.Nasal.TP1	FN7Mom.Nasal.TP1	FN7Mom.Nasal.TP3	FN7Mom.Nasal.TP2	FN1Mom.Nasal.TP3	FN1Mom.Nasal.TP2	FN1Mom.Nasal.TP1	FN4Mom.Nasal.TP2	FN7Child.3.Nasal.TP2	FN7Dad.Nasal.TP3	FN7Dad.Nasal.TP2	FN4Mom.Nasal.TP3	FN7Child.1.Nasal.TP1	FN7Child.1.Nasal.TP3	FN7Child.1.Nasal.TP2	FN6Dad.Nasal.TP2	FN6Dad.Nasal.TP3	FN9Mom.Nasal.TP1	FN8Mom.Nasal.TP2	FN6Dad.Nasal.TP1	FN4Child.1.Nasal.TP2	FN4Child.1.Nasal.TP3	FN3Child.1.Nasal.TP1	FN6Mom.Nasal.TP3	FN9Mom.Nasal.TP2	FN6Child.3.Nasal.TP3	FN6Mom.Nasal.TP1	FN6Child.1.Nasal.TP3	FN1Dad.Nasal.TP1	FN1Dad.Nasal.TP3	FN1Dad.Nasal.TP2	FN9Child.1.Nasal.TP3	FN7Child.2.Nasal.TP3	FN7Child.2.Nasal.TP1	FN9Mom.Nasal.TP3	FN3Child.2.Nasal.TP1	FN9Child.2.Nasal.TP1	FN9Child.1.Nasal.TP2	FN9Child.1.Nasal.TP1	FN1Child.1.Nasal.TP3	FN1Child.1.Nasal.TP2	FN1Child.1.Nasal.TP1	FN6Child.2.Nasal.TP1	FN6Child.2.Nasal.TP3	FN6Child.2.Nasal.TP2	FN9Child.2.Nasal.TP2
FN3Child.2.Nasal.TP2	0.62811249522	0.640893621202	0.643102233469	0.238226121127	0.559727080656	0.140475732108	0.704811529004	0.775136149938	0.639090579303	0.117900120448	0.651707496451	0.643465310582	0.493419828764	0.525226863946	0.184508232313	0.538351853168	0.479580712454	0.0975593390003	0.636038388996	0.648746533308	0.647106537525	0.364581440251	0.654890725959	0.63224194589	0.645279690549	0.645459218976	0.322300742464	0.049220763789	0.3663684648	0.158818639859	0.164864684588	0.0	0.610985346549	0.0333213421382	0.122379409483	0.0680040192355	0.449583364462	0.6460028414	0.60672115146	0.635548118507	0.642348440266	0.762433843085	0.606386704881	0.638567791315	0.291239561825	0.362438557973	0.658217267472	0.685190334856	0.433454008061	0.651299568127	0.454133040396	0.679294303212	0.64343177417	0.606134815539	0.646563505415	0.629602692179	0.618105837267	0.354884098294	0.60876661491	0.270394470344	0.518901261734	0.644219774208	0.0912288386514	0.602203118462	0.410721008672	0.875656024221	0.548905089411	0.65510402034	0.560475448589	0.744444207457	0.633724638606	0.646274875269	0.363252057525	0.0454728120612	0.38605407454	0.55673954427	0.689029057787	0.675678567276	0.676110259532	0.330623238869	0.381883724155	0.545145262507	0.260159398601
FN8Child.1.Nasal.TP1	0.482948599483	0.393313934142	0.564075870604	0.473207462073	0.448557690917	0.556574912086	0.431091351696	0.576727214431	0.532173240075	0.57191792977	0.613824004266	0.570543742989	0.416966629328	0.546097796254	0.525390457636	0.490387615543	0.487974837374	0.609198104493	0.515951294916	0.535947383721	0.560993392535	0.471733214289	0.544985819604	0.496740969194	0.572486005002	0.569216161266	0.524685998285	0.601879700345	0.437012689287	0.52976750443	0.45747159928	0.610985346549	0.0	0.600655387254	0.532641519799	0.606147399741	0.448012379305	0.599705672345	0.504733157931	0.543013919008	0.533294058855	0.510739872924	0.380454155658	0.351858293078	0.643980947596	0.59230227683	0.505239289328	0.480568226478	0.38697528287	0.272610588695	0.662111359143	0.367686031774	0.562168704228	0.454741596383	0.573251990014	0.510158031854	0.554116098942	0.487028410868	0.519232677726	0.565488586007	0.38763162285	0.56918053011	0.531419024625	0.386424386642	0.598270421918	0.710743704133	0.500125493331	0.531105194176	0.387623921428	0.517257962226	0.553532173935	0.574717716168	0.536608906442	0.589099195092	0.37102778099	0.467513649156	0.474110125269	0.455818535784	0.526071450721	0.515505867204	0.426745893173	0.494214821314	0.424862162371
FN3Child.2.Nasal.TP3	0.623238579579	0.636689543513	0.637529153271	0.207514943474	0.551256461617	0.135016479827	0.694944971543	0.774466814741	0.611307216538	0.109234120988	0.622190402866	0.634519428886	0.48573127052	0.517281834336	0.153731487413	0.510077986165	0.469679397766	0.108655453303	0.630519880036	0.643268131338	0.639946466056	0.367231792175	0.649965803351	0.602055611486	0.637825771498	0.637145836777	0.314219196563	0.0742839708982	0.337244365069	0.144103309957	0.159243918587	0.0333213421382	0.600655387254	0.0	0.0945630661771	0.0850917010564	0.449615729958	0.617055879183	0.601593574985	0.62957103892	0.636539330101	0.757920407439	0.596968602106	0.628095564353	0.305807313084	0.374559324904	0.65343163482	0.681580830541	0.405929332712	0.641442824113	0.46877795016	0.669493702591	0.635716673268	0.578098515514	0.638263676291	0.601524503901	0.611481574288	0.345008033454	0.603892693036	0.25577412623	0.514983616936	0.637421506698	0.0855361375538	0.598068736668	0.409704301592	0.870299277494	0.543186899445	0.649875476683	0.532978138656	0.743955191897	0.62473383971	0.638157396344	0.366945986695	0.0156020541437	0.363349688974	0.55140192388	0.684914054434	0.671855967031	0.671521661605	0.325856664656	0.377312543432	0.539746437311	0.232647718215
FN4Child.2.Nasal.TP3	0.584000115981	0.56372013397	0.612370261948	0.172906101369	0.510233379815	0.129313563102	0.623770246015	0.7238353206	0.522482264602	0.133855622067	0.54370952635	0.616579645509	0.433691194508	0.489416468994	0.0806633297452	0.424235557119	0.454172866094	0.150344219667	0.590208543056	0.594937825999	0.612742030372	0.342570263777	0.582648433228	0.524662841747	0.61716013205	0.615915861402	0.284862299269	0.147226746474	0.257824195118	0.148990790289	0.107874114408	0.122379409483	0.532641519799	0.0945630661771	0.0	0.129469038607	0.379123353995	0.535568285812	0.568973802132	0.603708779422	0.60916469496	0.695635563628	0.525554463226	0.569809375943	0.360230336208	0.40985412799	0.613059248859	0.618308760088	0.312854356136	0.568467400873	0.492012616997	0.59740202857	0.608421175693	0.49420406007	0.61904558086	0.514438837044	0.586433542737	0.329824432893	0.570760131346	0.203722020304	0.443565196507	0.616234427821	0.0924440296086	0.525212803252	0.4055625894	0.816890572291	0.51609931744	0.582850016736	0.455122960994	0.702134192332	0.60625168078	0.620523012858	0.332233565714	0.0797670652016	0.314047799539	0.517630092481	0.606412424554	0.594963967404	0.597960554456	0.262998427132	0.328925211815	0.506333097061	0.182255038944
FN4Child.2.Nasal.TP2	0.628005381246	0.611189852654	0.651448788267	0.278866739054	0.58749964732	0.150378780094	0.691649445748	0.760528609517	0.638307402586	0.127346206829	0.653036039748	0.651848141759	0.501957996835	0.526660053879	0.186325477653	0.535039497627	0.488082678306	0.137589033998	0.631280500912	0.636329312271	0.649716533175	0.361290049623	0.625561222434	0.629518880244	0.652411019359	0.650834641988	0.317828272278	0.0636899631981	0.363443178062	0.197302766173	0.177403903606	0.0680040192355	0.606147399741	0.0850917010564	0.129469038607	0.0	0.433349983512	0.644861586615	0.613075420839	0.646407781032	0.653101028113	0.749399338326	0.588231390059	0.645681847103	0.292021484803	0.366436607406	0.660838166854	0.664632769851	0.427747709806	0.636241566361	0.453777168133	0.669197373741	0.645717979501	0.601990858842	0.653090975458	0.629763420271	0.644046140935	0.364005484141	0.618545934313	0.264483191968	0.494849096921	0.653005209065	0.127689827561	0.570162005744	0.432967812987	0.860747397909	0.558367176012	0.622234430507	0.55830577637	0.740510265439	0.643113206316	0.656430374277	0.339222738014	0.0935760375868	0.412291626856	0.57103647664	0.656446532423	0.652435354134	0.643467758421	0.292053173648	0.399289698212	0.552491051657	0.298334685344
FN4Child.2.Nasal.TP1	0.562314214388	0.448798861671	0.643332527541	0.396645040267	0.519267755424	0.431470389553	0.513512318924	0.572443641262	0.470271921189	0.453071057749	0.606140925212	0.65024583537	0.463043550419	0.585048684437	0.363737566457	0.472585522903	0.481984963154	0.474387880319	0.601166638574	0.598160817925	0.638155114693	0.410113961872	0.577616038189	0.577639980539	0.651639752904	0.648402061408	0.484344783658	0.448991670248	0.341848521873	0.420208448337	0.373937590233	0.449583364462	0.448012379305	0.449615729958	0.379123353995	0.433349983512	0.0	0.598933694225	0.586280740255	0.62469110793	0.61243599215	0.587389750946	0.472554263263	0.5188177348	0.567007834849	0.570513289266	0.564089960658	0.512215375953	0.335036436889	0.405679862368	0.620075449391	0.406952538883	0.640299786266	0.520432082922	0.652601123262	0.56441371312	0.621428424768	0.427279498233	0.585163153417	0.37899862561	0.404130379654	0.648439533953	0.402962330236	0.447547397727	0.476159462882	0.710274441317	0.562483077907	0.552368958561	0.466464310127	0.570517579998	0.633982169765	0.654375513357	0.461760295818	0.441542793279	0.340103905697	0.492538645757	0.406098249023	0.436664949955	0.485944475488	0.42240093248	0.368174983917	0.529365727133	0.364496663702
FN4Mom.Nasal.TP1	0.593223200445	0.582782774968	0.589410477573	0.538855364109	0.556812584551	0.645970424009	0.668459775596	0.752458309281	0.197132668088	0.652210017362	0.0669157918357	0.595994718267	0.568963970712	0.675442725578	0.469552523156	0.215329280295	0.605470493514	0.676340931499	0.582235028907	0.574963006142	0.588441233604	0.676339216907	0.300633661466	0.192957981907	0.594272992796	0.592292611881	0.608110558451	0.676845512342	0.357175436686	0.641128983068	0.618379377316	0.6460028414	0.599705672345	0.617055879183	0.535568285812	0.644861586615	0.598933694225	0.0	0.607189350132	0.59739830245	0.604230323481	0.761648021333	0.522680479148	0.581012912792	0.698266563451	0.678915488797	0.613824263811	0.724523823851	0.336471432579	0.622366784741	0.789379388097	0.669754127854	0.586355360051	0.396845579088	0.594723187169	0.163367928738	0.564366697534	0.612530492109	0.596391904156	0.389420637521	0.617108601777	0.592857340377	0.619946059896	0.492899496009	0.745834568495	0.80936019833	0.665733597269	0.535592377708	0.492538175892	0.778141853175	0.595063506987	0.596882220583	0.562469543548	0.603201389723	0.553989131628	0.596422789496	0.489774851687	0.537798242103	0.498662969475	0.600302104279	0.659506855714	0.596774181571	0.494520529633
FN7Mom.Nasal.TP1	0.135509060732	0.219637606054	0.156889272998	0.411991730845	0.150345686758	0.48371912944	0.638721580926	0.651816298529	0.586403981424	0.497407597804	0.621358953384	0.164966673199	0.298997108942	0.434825329931	0.569183037609	0.493116287063	0.139907503289	0.63349713494	0.147218527021	0.158686289435	0.161495279985	0.601686110915	0.380985525415	0.509521755241	0.164980246791	0.162485896557	0.476046387233	0.603719765742	0.504452624631	0.599362042526	0.566979727068	0.60672115146	0.504733157931	0.601593574985	0.568973802132	0.613075420839	0.586280740255	0.607189350132	0.0	0.120662000792	0.132699555998	0.652852991081	0.246029495133	0.238859881756	0.620836248954	0.597414887035	0.163007770821	0.52840018531	0.49284042231	0.565500737406	0.697264563244	0.593639007554	0.16045149032	0.265649712368	0.166324292416	0.541501434525	0.15857905133	0.258620794279	0.135897708694	0.584437475445	0.535654975919	0.161543245367	0.536566501816	0.299339593407	0.669983739881	0.664339195263	0.334864733822	0.161614559027	0.231172892211	0.642650616691	0.154493433679	0.167493711086	0.58776712609	0.592540150128	0.329956774524	0.140398790773	0.402072889273	0.301160688071	0.278277800293	0.52768551235	0.589538200477	0.111266880293	0.514350036039
FN7Mom.Nasal.TP3	0.090860209091	0.250494969768	0.0472463545744	0.440683252514	0.143892235455	0.514681804952	0.677693856675	0.658702902447	0.587885127903	0.525515231423	0.612097323238	0.0517505119507	0.334315421226	0.465084608339	0.601883629541	0.517908040632	0.164203076622	0.663586784106	0.0558483927161	0.0619353096552	0.0524170463541	0.639531119956	0.376466069484	0.501722593199	0.0533768291507	0.0533808672602	0.508356729774	0.63785247712	0.537234996816	0.636488930626	0.606966096797	0.635548118507	0.543013919008	0.62957103892	0.603708779422	0.646407781032	0.62469110793	0.59739830245	0.120662000792	0.0	0.0294176102862	0.689820609896	0.266485389479	0.239287613761	0.65095628765	0.626329155564	0.105689322791	0.610967799373	0.531946644929	0.614612858215	0.733589734309	0.640216843486	0.052608946614	0.258954213995	0.0558399080522	0.53669021413	0.0545118110604	0.28588589612	0.0535730431257	0.616474266328	0.576254782384	0.0499366922267	0.570525699384	0.337511725186	0.705323666255	0.660082075239	0.367897632016	0.118624906563	0.256289618357	0.68107244465	0.0435429729751	0.053382606782	0.62519224888	0.62240985358	0.373986577801	0.164441058367	0.40444338472	0.298765223911	0.271838943164	0.563994097236	0.627815748268	0.109814308051	0.550002393471
FN7Mom.Nasal.TP2	0.0838064529553	0.239763854293	0.0610404774359	0.447892553081	0.146066096923	0.520406800054	0.661866405783	0.640595347326	0.585401332278	0.532090104827	0.61828586415	0.0650821741132	0.340946840907	0.474314091028	0.6085095556	0.524787368528	0.17539694015	0.670246207317	0.0652830703851	0.0693994317992	0.0653888555937	0.635293665262	0.381059535874	0.506872685571	0.0665703098756	0.0664996085716	0.515195594467	0.644856166834	0.544605346617	0.640507247767	0.603551905294	0.642348440266	0.533294058855	0.636539330101	0.60916469496	0.653101028113	0.61243599215	0.604230323481	0.132699555998	0.0294176102862	0.0	0.678692254866	0.265853059252	0.227784374513	0.65797797492	0.631540943449	0.0862718036443	0.598037134622	0.528878388609	0.605911996635	0.728080767678	0.626020970779	0.065383254096	0.262336375679	0.0681442182136	0.54003642538	0.0632234852358	0.292917930644	0.0498350474766	0.623318736351	0.556012490551	0.0630681070947	0.576276016645	0.325289088636	0.683438382262	0.638335355981	0.374126980421	0.121836879477	0.258935872722	0.657410469523	0.0546168579435	0.0666671791077	0.628042511404	0.629192912397	0.371249420095	0.144079462096	0.388387502281	0.283892390727	0.264302544168	0.570393233305	0.607255769876	0.114855368237	0.550244048512
FN1Mom.Nasal.TP3	0.642425109846	0.515532578065	0.705022863655	0.636788742102	0.609416792412	0.687389875407	0.237460771753	0.568243469889	0.724571584729	0.699953795959	0.770277271173	0.710989559417	0.521936828615	0.620249571113	0.694439654513	0.642601544442	0.649646044633	0.699227906619	0.668971066347	0.678848834244	0.702975688252	0.68168409789	0.677445895457	0.658728008282	0.712092215984	0.70927712392	0.661072096573	0.753803392301	0.647659644306	0.629852624008	0.626755032282	0.762433843085	0.510739872924	0.757920407439	0.695635563628	0.749399338326	0.587389750946	0.761648021333	0.652852991081	0.689820609896	0.678692254866	0.0	0.55869735548	0.555880090965	0.797033755529	0.772954777109	0.623859160776	0.289381965064	0.606702576751	0.40539804981	0.785560556744	0.403922353537	0.703025375583	0.632588239238	0.712895312136	0.7212036706	0.694297100229	0.652909551051	0.66681494148	0.70959910562	0.435222820184	0.709265843658	0.680537736046	0.531827854249	0.647350708819	0.513972926312	0.631927915054	0.666833777807	0.569857666506	0.38937873601	0.701501006609	0.713901753389	0.716745300794	0.74902069346	0.560187448465	0.612968620676	0.56412687217	0.564345230549	0.64858707095	0.647040513809	0.527532298893	0.642798497572	0.647552140198
FN1Mom.Nasal.TP2	0.224382019422	0.16388024626	0.285695345189	0.406764707194	0.173988863355	0.490987688156	0.51510444512	0.590878111854	0.468136100065	0.514433097348	0.525845995183	0.292405942364	0.25429196789	0.445165394133	0.492368946372	0.39203923662	0.250426558905	0.626456852422	0.237202668606	0.243667470575	0.280511437096	0.529200867766	0.297479856632	0.405077054097	0.293987073398	0.290261939452	0.474943722974	0.60040990332	0.417681071932	0.55405390083	0.482281525332	0.606386704881	0.380454155658	0.596968602106	0.525554463226	0.588231390059	0.472554263263	0.522680479148	0.246029495133	0.266485389479	0.265853059252	0.55869735548	0.0	0.139951045632	0.626311056605	0.624673965061	0.26386717455	0.53366221951	0.391693907436	0.459146153824	0.673387060965	0.492445893079	0.282705436929	0.162404448312	0.294461649388	0.447508346588	0.275751826539	0.292968690117	0.245705151124	0.511126915917	0.43388115578	0.290788246794	0.522449366524	0.164292039185	0.650435803505	0.629507369105	0.325816598664	0.194865222547	0.153713978543	0.617946898288	0.28157807848	0.296113736775	0.522216222424	0.587814591467	0.297507415534	0.216415718531	0.27390961053	0.167720471829	0.198394504861	0.443035303914	0.52682860371	0.224815945917	0.473380243068
FN1Mom.Nasal.TP1	0.186919599202	0.17182847465	0.257823054607	0.430339176971	0.156215672165	0.523503105689	0.508012286597	0.581523870365	0.530865365859	0.547232343969	0.591043720131	0.265518501619	0.284954397331	0.45791768624	0.568251629173	0.478206641729	0.264382184866	0.646821247839	0.212900043847	0.219409660661	0.253351282208	0.554637711332	0.375244609925	0.460783176284	0.266744482034	0.263466817791	0.520644505511	0.629618690216	0.502753732206	0.565708972551	0.488653883048	0.638567791315	0.351858293078	0.628095564353	0.569809375943	0.645681847103	0.5188177348	0.581012912792	0.238859881756	0.239287613761	0.227784374513	0.555880090965	0.139951045632	0.0	0.674097456181	0.6486181597	0.212479179791	0.521675225548	0.460218022475	0.42781574983	0.702689457777	0.471771444237	0.25646242675	0.210806188018	0.267522592403	0.510583807163	0.24779466096	0.316370677248	0.215454893463	0.602909834566	0.45967879953	0.262962384341	0.555309104078	0.241939243545	0.648234225572	0.624238247605	0.366095360848	0.213195006593	0.184792565899	0.599605176889	0.252939089322	0.268992671857	0.606926841104	0.616426983575	0.305773795797	0.204879284255	0.303682775094	0.192695442302	0.228252035806	0.534835369927	0.50822774277	0.222713913743	0.488619805577
FN4Mom.Nasal.TP2	0.644788180903	0.662951858164	0.657453885701	0.431261425297	0.627431605579	0.345759452076	0.750687472729	0.791834359701	0.691391797522	0.332859351551	0.702908438232	0.656242564565	0.569424509651	0.537081954185	0.399592124422	0.625557727041	0.555595750718	0.317689938359	0.650078873998	0.664932509387	0.659262964779	0.275440237474	0.680750527962	0.682734615189	0.656767640968	0.656042075388	0.211605148937	0.28306576751	0.515263699491	0.368528775382	0.381210928244	0.291239561825	0.643980947596	0.305807313084	0.360230336208	0.292021484803	0.567007834849	0.698266563451	0.620836248954	0.65095628765	0.65797797492	0.797033755529	0.626311056605	0.674097456181	0.0	0.310711278907	0.674171883761	0.708269970926	0.547074302748	0.685065610949	0.393352330246	0.717103743292	0.654925669064	0.6558006231	0.657759689776	0.681187290708	0.657515267248	0.479272152769	0.636231746805	0.456663561647	0.549285610899	0.656991055308	0.337003224607	0.609247187443	0.4877245858	0.890115584729	0.549422286782	0.670045545487	0.6265584005	0.76629283179	0.646867569776	0.65995163104	0.393844978728	0.311256085435	0.516621093319	0.6155823917	0.710872595554	0.707022516199	0.69770993456	0.281752275333	0.486351397342	0.595864322558	0.447215360303
FN7Child.3.Nasal.TP2	0.610728014367	0.637598197792	0.635998645	0.466923544521	0.610173166836	0.40267357951	0.724785269957	0.766358395516	0.66262376578	0.393191050467	0.684616852	0.637598746054	0.557231142274	0.51254448304	0.449116529874	0.618292185424	0.562978668397	0.373142535524	0.629169564441	0.643415207202	0.64029727503	0.396753850039	0.660459607478	0.664317061817	0.639479299365	0.639596354314	0.389534681224	0.352248522121	0.534323468899	0.403799500544	0.426695998844	0.362438557973	0.59230227683	0.374559324904	0.40985412799	0.366436607406	0.570513289266	0.678915488797	0.597414887035	0.626329155564	0.631540943449	0.772954777109	0.624673965061	0.6486181597	0.310711278907	0.0	0.645404235594	0.682238526056	0.530144116401	0.653234403203	0.413470598515	0.690029170174	0.638648638872	0.640283041791	0.640462783	0.656835272215	0.638512559047	0.504494095474	0.614284400736	0.494544331866	0.44519199908	0.637271923945	0.39471089831	0.610568875293	0.477301137542	0.867352601892	0.540530180248	0.647567457424	0.606244469588	0.713125368219	0.618523686315	0.639167884686	0.168284686316	0.379460231628	0.520802117613	0.603933412356	0.681504104515	0.683453205987	0.675913348506	0.426428579876	0.44965919333	0.585408212196	0.47884916762
FN7Dad.Nasal.TP3	0.0678347101569	0.192746725175	0.11332540987	0.463424575452	0.142380527996	0.535549345966	0.601391186646	0.572602757773	0.582539050805	0.549652163501	0.627804595649	0.120464636234	0.335807602297	0.473788178704	0.61620439952	0.534362157786	0.193262388055	0.676023495463	0.0940316802368	0.107487070702	0.113432583642	0.619999713271	0.385699244099	0.502116578122	0.120796301578	0.117837342311	0.529344171804	0.647872050764	0.552550472363	0.636681897369	0.596389744892	0.658217267472	0.505239289328	0.65343163482	0.613059248859	0.660838166854	0.564089960658	0.613824263811	0.163007770821	0.105689322791	0.0862718036443	0.623859160776	0.26386717455	0.212479179791	0.674171883761	0.645404235594	0.0	0.550707063482	0.527424346207	0.557047552164	0.72114146435	0.575602826589	0.112105767574	0.261851162524	0.12212079338	0.544326956681	0.113068043204	0.310288489072	0.0810026684955	0.632065043013	0.524695875925	0.117226243109	0.582505611604	0.301993190372	0.642461878319	0.582674866494	0.381695764114	0.124417918307	0.259805129456	0.591217699054	0.10624085237	0.123233639293	0.629792406955	0.644332916045	0.376360146663	0.141180836072	0.328743914628	0.239447578823	0.262463944938	0.565048529975	0.561312493691	0.121858075257	0.546834969223
FN7Dad.Nasal.TP2	0.57224966109	0.424284936481	0.641076237798	0.549689629028	0.570692176463	0.57406262511	0.341161214592	0.558148398388	0.684212184481	0.588790244149	0.732709370702	0.64871461101	0.433715569695	0.513858612154	0.619712652925	0.602333366672	0.579478718208	0.619227054512	0.601864864281	0.609506939545	0.636696794841	0.607041877587	0.614312090466	0.631831403913	0.649005366206	0.645951761965	0.555512897671	0.665586173894	0.582256391291	0.56051918465	0.570211159561	0.685190334856	0.480568226478	0.681580830541	0.618308760088	0.664632769851	0.512215375953	0.724523823851	0.52840018531	0.610967799373	0.598037134622	0.289381965064	0.53366221951	0.521675225548	0.708269970926	0.682238526056	0.550707063482	0.0	0.52893953062	0.350931424707	0.697304179572	0.395773730873	0.638588549215	0.583948813582	0.649577820879	0.694109475973	0.634516139449	0.55710860996	0.600018489327	0.636430332494	0.368877810902	0.645593629828	0.602217643731	0.472111318541	0.560828680131	0.570559322474	0.539455135649	0.602925499313	0.523234861882	0.435372272357	0.638832049638	0.651415510226	0.633951362153	0.672330678044	0.45320367062	0.539058445315	0.504366670414	0.527157243502	0.595614206382	0.556226910752	0.450487353936	0.580418543922	0.583316578524
FN4Mom.Nasal.TP3	0.495916958739	0.437776794579	0.555473585109	0.293845482558	0.433921361943	0.413270540073	0.515023215955	0.661234343195	0.302344910433	0.423476847976	0.354236839237	0.561299490974	0.353144405152	0.496245156155	0.257726646743	0.207355413867	0.404313228882	0.444779757405	0.520575001012	0.529092522486	0.554525644015	0.464857992176	0.407457057217	0.283540218051	0.562098635199	0.559357206426	0.435012079315	0.439564795944	0.114331810392	0.380566517983	0.352902429514	0.433454008061	0.38697528287	0.405929332712	0.312854356136	0.427747709806	0.335036436889	0.336471432579	0.49284042231	0.531946644929	0.528878388609	0.606702576751	0.391693907436	0.460218022475	0.547074302748	0.530144116401	0.527424346207	0.52893953062	0.0	0.436812030569	0.588702289071	0.506195606975	0.55137546518	0.328303807491	0.563043899745	0.291426433812	0.52909589137	0.369733380538	0.501861720354	0.240889126029	0.38701155587	0.559620359462	0.371174349268	0.323450423112	0.501941234249	0.754643312577	0.483516674064	0.486456477561	0.339787549135	0.594419716324	0.544479410924	0.565033842712	0.399329574021	0.390976256243	0.249133364457	0.440034352717	0.393601045544	0.454969042723	0.441170922872	0.369532531997	0.358645228365	0.443940714462	0.236711972403
FN7Child.1.Nasal.TP1	0.56516477951	0.403465589477	0.647942015886	0.549805709709	0.535280648658	0.62216230869	0.279577024798	0.579336108323	0.525380825715	0.635683245025	0.636739443878	0.655865546289	0.479964968283	0.581468480848	0.551918672978	0.538685427191	0.579961936019	0.619211096748	0.608264632896	0.62435771395	0.648300526695	0.501050516398	0.613044885034	0.563303432328	0.657038358449	0.653693500082	0.58756194943	0.642546766096	0.496447206486	0.533017484502	0.491260023791	0.651299568127	0.272610588695	0.641442824113	0.568467400873	0.636241566361	0.405679862368	0.622366784741	0.565500737406	0.614612858215	0.605911996635	0.40539804981	0.459146153824	0.42781574983	0.685065610949	0.653234403203	0.557047552164	0.350931424707	0.436812030569	0.0	0.68628071788	0.244209184321	0.646979798641	0.532863827344	0.657554279376	0.573176393921	0.637556704358	0.578667398465	0.604468226323	0.598160402685	0.361730814769	0.653289602849	0.593634549134	0.450800310361	0.564767752287	0.733668186533	0.578145032907	0.603536013054	0.439491308036	0.525001379333	0.638641192932	0.659317203732	0.58446169023	0.629788571891	0.437101312584	0.539804646268	0.494831579958	0.499156502377	0.593040747862	0.565829993209	0.422262427048	0.581302312141	0.496105296268
FN7Child.1.Nasal.TP3	0.700202349745	0.695454429228	0.748867197999	0.557109552465	0.688450996014	0.490879455349	0.752531330799	0.836517549702	0.755554074438	0.486857995676	0.79611295121	0.753332372402	0.573661154169	0.440304122329	0.539507540485	0.707087462012	0.656635538966	0.405046247315	0.720217410412	0.745325952451	0.753752148807	0.432510112091	0.762289937802	0.758858111836	0.755386060201	0.754461012899	0.446993368015	0.419797831581	0.621903312791	0.41633533535	0.470572862438	0.454133040396	0.662111359143	0.46877795016	0.492012616997	0.453777168133	0.620075449391	0.789379388097	0.697264563244	0.733589734309	0.728080767678	0.785560556744	0.673387060965	0.702689457777	0.393352330246	0.413470598515	0.72114146435	0.697304179572	0.588702289071	0.68628071788	0.0	0.733246502183	0.750956583268	0.731359553439	0.756724175231	0.762134885847	0.748139926167	0.599309459751	0.701820470797	0.584099881286	0.51972516919	0.752343591827	0.463094659057	0.645716299283	0.360943942441	0.957859702492	0.39748314164	0.749990130335	0.675610962757	0.781934482708	0.737438348609	0.756561428761	0.46023349817	0.470827342674	0.566042221382	0.677343355719	0.745778104282	0.756005100429	0.764605207056	0.456485037567	0.438649429655	0.671895215174	0.541352235225
FN7Child.1.Nasal.TP2	0.594663071984	0.428478551313	0.674697712927	0.588905894237	0.558082202104	0.651638993124	0.318938214933	0.450847563008	0.536145700764	0.665061141961	0.680637218039	0.682210878479	0.547581571075	0.652141772987	0.598640651082	0.579033901913	0.615711966489	0.673713550356	0.634757846499	0.65120007693	0.675179852886	0.538898909126	0.646567304088	0.614412104914	0.683843730273	0.680704505509	0.623296547918	0.670547949011	0.56142508572	0.59039048562	0.521354406625	0.679294303212	0.367686031774	0.669493702591	0.59740202857	0.669197373741	0.406952538883	0.669754127854	0.593639007554	0.640216843486	0.626020970779	0.403922353537	0.492445893079	0.471771444237	0.717103743292	0.690029170174	0.575602826589	0.395773730873	0.506195606975	0.244209184321	0.733246502183	0.0	0.674320014636	0.583724581789	0.6843975859	0.622727800318	0.664071508909	0.620856850998	0.626485988436	0.636584564968	0.429666936051	0.679890180022	0.623955160671	0.488689792241	0.579841261893	0.606901460869	0.639391635388	0.638712246963	0.482908063529	0.409833164674	0.666247914642	0.68604764306	0.626235748391	0.657836189602	0.479980668431	0.552158216469	0.517696734924	0.526868479239	0.620359361938	0.605715054683	0.480330261519	0.60593868195	0.549788609254
